PolicyID,Province,PostalCode,ZipCode,Gender,Age,VehicleType,VehicleMake,VehicleYear,CoverType,TotalPremium,TotalClaims,CustomValueEstimate,TransactionMonth,TransactionDate,LossRatio,HasClaim,VehicleAge,ClaimFrequency
POL1009117,British Columbia,S1I,69478,Female,57.1,SUV,Toyota,2010,Premium,1107.41,3271.82,4089.78,2022-03,2022-03-28,2.9544793707840817,1,13,1
POL1009118,Alberta,X8K,31975,Female,44.5,Truck,Nissan,2013,Basic,818.05,2948.26,3685.33,2022-06,2022-06-15,3.6040095348695074,1,10,1
POL1009119,Ontario,I7J,49642,Female,30.4,Sedan,BMW,2011,Basic,868.57,0.0,2491.94,2023-06,2023-06-14,0.0,0,12,0
POL1009120,Ontario,E0G,52901,Female,32.2,Sedan,Kia,2010,Basic,864.15,0.0,2902.65,2022-06,2022-06-22,0.0,0,13,0
POL1009121,Ontario,T4J,23515,Male,34.4,Sedan,Nissan,2012,Basic,837.32,0.0,3258.7,2022-08,2022-08-31,0.0,0,11,0
POL1009122,British Columbia,A2X,39613,Female,49.4,SUV,Honda,2013,Basic,759.1,0.0,3100.04,2022-03,2022-03-07,0.0,0,10,0
POL1009123,British Columbia,Z8P,94559,Male,45.8,Hatchback,Mazda,2012,Deluxe,1240.13,0.0,2705.45,2022-12,2022-12-13,0.0,0,11,0
POL1009124,Alberta,H5C,80421,Male,18.0,Sedan,Toyota,2017,Basic,1089.0,0.0,3288.8,2022-10,2022-10-23,0.0,0,6,0
POL1009125,British Columbia,X6N,50644,Female,61.2,Coupe,Mercedes,2018,Premium,1129.01,0.0,5313.36,2023-01,2023-01-23,0.0,0,5,0
POL1009126,Ontario,P7J,22518,Female,18.5,Sedan,Hyundai,2010,Basic,1139.66,0.0,2538.79,2022-04,2022-04-11,0.0,0,13,0
POL1009127,Manitoba,G1G,58033,Male,37.7,Sedan,Chevrolet,2013,Premium,942.41,0.0,2808.75,2023-04,2023-04-26,0.0,0,10,0
POL1009128,Ontario,C8V,34628,Female,20.3,SUV,Volkswagen,2017,Basic,1038.48,3057.73,3822.16,2022-11,2022-11-02,2.9444283953470456,1,6,1
POL1009129,Manitoba,A2L,77386,Male,40.9,Hatchback,Volkswagen,2017,Premium,753.55,0.0,2722.88,2022-10,2022-10-17,0.0,0,6,0
POL1009130,Nova Scotia,L3I,64841,Female,25.6,Hatchback,Mazda,2013,Premium,618.07,0.0,3046.38,2022-11,2022-11-16,0.0,0,10,0
POL1009131,Manitoba,Y5R,20293,Female,37.2,Hatchback,Chevrolet,2020,Premium,752.89,0.0,12727.5,2022-05,2022-05-10,0.0,0,3,0
POL1009132,Manitoba,L3T,79104,Male,37.9,Sedan,Mazda,2013,Premium,783.46,2769.04,3461.3,2022-09,2022-09-15,3.5343731651903094,1,10,1
POL1009133,Ontario,Y8L,93584,Male,36.6,Sedan,Mazda,2017,Premium,943.22,0.0,3328.01,2022-10,2022-10-12,0.0,0,6,0
POL1009134,Alberta,F1P,82139,Male,38.7,Sedan,Mazda,2010,Premium,970.69,0.0,2975.08,2022-05,2022-05-06,0.0,0,13,0
POL1009135,Ontario,T5K,91607,Female,30.9,Hatchback,Ford,2019,Basic,621.71,0.0,8927.91,2023-04,2023-04-09,0.0,0,4,0
POL1009136,Saskatchewan,Z9B,85672,Female,49.9,Coupe,Kia,2010,Basic,609.79,0.0,2505.04,2022-10,2022-10-04,0.0,0,13,0
POL1009137,Alberta,Q4W,98790,Female,44.0,SUV,Kia,2013,Premium,822.67,0.0,3381.07,2023-04,2023-04-10,0.0,0,10,0
POL1009138,Ontario,Z1F,82613,Male,36.3,Hatchback,Mercedes,2015,Premium,955.43,0.0,3435.98,2023-06,2023-06-19,0.0,0,8,0
POL1009139,British Columbia,M5L,78003,Male,51.3,Sedan,BMW,2013,Premium,889.78,0.0,3154.76,2022-06,2022-06-14,0.0,0,10,0
POL1009140,Ontario,D6O,55241,Female,44.0,Truck,Chevrolet,2018,Basic,804.89,0.0,5636.6,2022-01,2022-01-24,0.0,0,5,0
POL1009141,Quebec,Y9F,38197,Male,32.1,Sedan,BMW,2022,Premium,1048.75,0.0,20387.05,2022-07,2022-07-12,0.0,0,1,0
POL1009142,Ontario,R3D,87017,Female,27.1,Sedan,Toyota,2022,Premium,1035.9,0.0,18651.02,2023-05,2023-05-27,0.0,0,1,0
POL1009143,British Columbia,H4R,84965,Female,23.8,Van,Kia,2011,Basic,1176.07,0.0,3423.31,2022-07,2022-07-28,0.0,0,12,0
POL1009144,Quebec,C8W,15380,Female,47.8,Truck,Chevrolet,2017,Premium,849.97,0.0,3035.8,2022-10,2022-10-26,0.0,0,6,0
POL1009145,Ontario,X0G,79844,Other,47.1,SUV,Chevrolet,2022,Basic,738.36,1426.68,17563.05,2022-06,2022-06-05,1.9322281813749391,1,1,1
POL1009146,Alberta,C4M,34782,Male,24.5,Sedan,Honda,2018,Premium,1509.73,2340.58,4000.56,2023-05,2023-05-10,1.5503301914911938,1,5,1
POL1009147,British Columbia,I2W,89521,Male,47.0,Sedan,Mercedes,2018,Basic,831.75,3374.12,4217.65,2023-05,2023-05-10,4.056651638112413,1,5,1
POL1009148,Ontario,F4F,23473,Male,23.5,SUV,Ford,2011,Basic,1135.96,501.24,3908.99,2022-02,2022-02-02,0.4412479312651854,1,12,1
POL1009149,Alberta,W9L,85265,Male,59.6,SUV,Toyota,2015,Basic,868.72,100.0,4258.02,2023-06,2023-06-15,0.11511188875587071,1,8,1
POL1009150,Quebec,O3Y,16818,Male,30.5,SUV,BMW,2014,Basic,720.73,0.0,3789.87,2023-04,2023-04-04,0.0,0,9,0
POL1009151,Quebec,S1F,18298,Male,47.4,Van,Mercedes,2016,Deluxe,1080.25,0.0,3289.38,2022-11,2022-11-02,0.0,0,7,0
POL1009152,Ontario,Q5E,71889,Male,37.9,SUV,Audi,2021,Deluxe,1294.4,0.0,17033.18,2022-11,2022-11-03,0.0,0,2,0
POL1009153,Ontario,G4C,21423,Female,38.4,Sedan,Audi,2019,Basic,738.58,0.0,9464.61,2022-06,2022-06-19,0.0,0,4,0
POL1009154,Ontario,J6C,35774,Male,48.4,Sedan,Volkswagen,2021,Deluxe,1348.09,0.0,14636.71,2022-08,2022-08-09,0.0,0,2,0
POL1009155,British Columbia,H1K,94032,Female,26.2,Hatchback,Nissan,2022,Premium,894.8,0.0,14076.91,2023-06,2023-06-27,0.0,0,1,0
POL1009156,Ontario,L5G,17074,Male,43.8,SUV,Volkswagen,2017,Basic,1011.65,0.0,4421.78,2022-03,2022-03-28,0.0,0,6,0
POL1009157,Ontario,C5H,15110,Female,21.3,SUV,Mercedes,2016,Premium,1596.06,0.0,3836.64,2022-07,2022-07-14,0.0,0,7,0
POL1009158,Ontario,G0Z,50279,Female,47.9,Sedan,Volkswagen,2012,Basic,744.14,0.0,2500.38,2023-02,2023-02-01,0.0,0,11,0
POL1009159,Ontario,J0O,67796,Male,32.1,Sedan,Chevrolet,2022,Basic,681.48,3050.28,15086.75,2022-06,2022-06-17,4.475964078182779,1,1,1
POL1009160,Quebec,R1V,23082,Female,35.1,Sedan,Audi,2021,Basic,660.22,0.0,13853.21,2023-02,2023-02-09,0.0,0,2,0
POL1009161,British Columbia,B9X,63381,Female,36.1,Sedan,Ford,2022,Premium,781.55,0.0,19925.39,2022-05,2022-05-06,0.0,0,1,0
POL1009162,Alberta,L9R,49725,Female,46.8,Hatchback,Mazda,2010,Basic,728.88,2189.88,2737.35,2022-12,2022-12-17,3.004445176160685,1,13,1
POL1009163,Ontario,V5K,69849,Male,34.7,Coupe,Nissan,2017,Premium,1623.99,0.0,3596.18,2022-02,2022-02-14,0.0,0,6,0
POL1009164,Alberta,N6H,50032,Male,45.9,Hatchback,Hyundai,2022,Basic,781.67,0.0,15255.26,2022-04,2022-04-27,0.0,0,1,0
POL1009165,Alberta,K4D,83185,Male,24.0,Hatchback,Hyundai,2011,Basic,1200.58,0.0,3295.08,2022-04,2022-04-02,0.0,0,12,0
POL1009166,Alberta,X2T,87465,Male,42.7,Coupe,Audi,2011,Premium,996.07,0.0,2673.71,2022-06,2022-06-20,0.0,0,12,0
POL1009167,Alberta,D2N,90461,Male,50.9,Truck,Hyundai,2020,Deluxe,1688.26,0.0,13258.16,2022-04,2022-04-22,0.0,0,3,0
POL1009168,Ontario,T4K,30014,Male,62.1,Sedan,Hyundai,2012,Premium,909.13,0.0,3482.54,2023-01,2023-01-27,0.0,0,11,0
POL1009169,Quebec,B6J,99710,Male,41.2,Van,Mercedes,2012,Premium,1041.25,0.0,2618.68,2023-02,2023-02-13,0.0,0,11,0
POL1009170,Ontario,C9X,23497,Female,18.0,SUV,BMW,2013,Premium,1525.15,0.0,3146.86,2022-08,2022-08-16,0.0,0,10,0
POL1009171,Alberta,A6D,60127,Male,33.3,Hatchback,Mercedes,2010,Premium,706.48,2015.54,2519.42,2022-04,2022-04-29,2.852932850186842,1,13,1
POL1009172,Ontario,U6W,90721,Male,54.0,Sedan,BMW,2016,Deluxe,1229.56,2640.64,3300.8,2023-05,2023-05-21,2.1476300465207068,1,7,1
POL1009173,Ontario,C0B,79001,Female,41.0,Coupe,Ford,2022,Premium,1306.17,0.0,13814.28,2023-04,2023-04-12,0.0,0,1,0
POL1009174,Quebec,U2F,97051,Female,18.0,Sedan,Mazda,2021,Basic,1121.94,0.0,16676.69,2023-06,2023-06-03,0.0,0,2,0
POL1009175,Quebec,I2Z,26187,Female,43.8,Sedan,Kia,2017,Basic,555.4,0.0,2917.14,2023-03,2023-03-04,0.0,0,6,0
POL1009176,Quebec,M8E,64709,Male,36.5,SUV,Mercedes,2017,Premium,1138.73,0.0,4452.2,2023-02,2023-02-03,0.0,0,6,0
POL1009177,Quebec,Q2E,20973,Female,32.2,SUV,Volkswagen,2021,Basic,617.23,0.0,17058.73,2022-07,2022-07-25,0.0,0,2,0
POL1009178,Quebec,U7L,93628,Female,37.5,Sedan,BMW,2021,Basic,624.71,0.0,13729.37,2022-10,2022-10-01,0.0,0,2,0
POL1009179,Ontario,M2U,59942,Male,54.5,SUV,Hyundai,2013,Basic,989.07,0.0,4275.08,2023-01,2023-01-17,0.0,0,10,0
POL1009180,Ontario,T9Y,59998,Female,37.3,Coupe,Mazda,2012,Premium,1354.28,0.0,3580.11,2023-06,2023-06-17,0.0,0,11,0
POL1009181,Ontario,E0Q,35369,Female,38.0,Sedan,Kia,2011,Basic,678.81,0.0,2841.75,2022-07,2022-07-24,0.0,0,12,0
POL1009182,Ontario,U4P,85095,Male,36.5,Hatchback,Chevrolet,2021,Basic,741.72,159.76,13390.54,2022-04,2022-04-27,0.21539125276384619,1,2,1
POL1009183,Nova Scotia,Z1X,10508,Female,50.0,Hatchback,Honda,2017,Deluxe,914.94,0.0,3356.48,2023-02,2023-02-06,0.0,0,6,0
POL1009184,Ontario,A5S,40198,Female,41.2,SUV,Volkswagen,2020,Premium,951.55,0.0,12340.59,2022-06,2022-06-28,0.0,0,3,0
POL1009185,British Columbia,E5P,26974,Male,40.2,Hatchback,Toyota,2014,Basic,800.88,0.0,2726.83,2022-08,2022-08-28,0.0,0,9,0
POL1009186,Nova Scotia,Y2R,92221,Male,36.1,Sedan,Volkswagen,2018,Basic,596.5,0.0,4969.81,2022-02,2022-02-17,0.0,0,5,0
POL1009187,Quebec,O0W,36376,Male,72.5,Sedan,Honda,2021,Basic,754.24,0.0,14066.36,2022-10,2022-10-25,0.0,0,2,0
POL1009188,Ontario,F2A,16111,Female,40.9,Sedan,Volkswagen,2012,Premium,942.72,0.0,2855.33,2022-09,2022-09-12,0.0,0,11,0
POL1009189,Ontario,U7I,83250,Male,61.4,Sedan,Nissan,2021,Premium,1044.42,0.0,11556.32,2022-08,2022-08-11,0.0,0,2,0
POL1009190,Ontario,K9P,26884,Male,25.6,SUV,BMW,2022,Premium,1310.87,0.0,17027.7,2022-08,2022-08-25,0.0,0,1,0
POL1009191,Quebec,I3R,70696,Female,23.7,Sedan,Hyundai,2019,Basic,806.82,0.0,9154.01,2022-08,2022-08-13,0.0,0,4,0
POL1009192,British Columbia,D2T,55829,Female,51.7,Sedan,Nissan,2010,Premium,918.68,100.0,3387.3,2022-12,2022-12-21,0.10885183088779554,1,13,1
POL1009193,Manitoba,C4K,34414,Male,31.6,Sedan,Ford,2012,Deluxe,1193.28,0.0,2829.85,2022-04,2022-04-19,0.0,0,11,0
POL1009194,Ontario,W0K,98721,Female,34.4,Sedan,Honda,2012,Basic,813.16,173.65,2751.77,2022-07,2022-07-30,0.21354960893305133,1,11,1
POL1009195,Ontario,Q0W,29322,Female,55.1,Sedan,Volkswagen,2016,Premium,981.74,2868.09,3585.11,2023-02,2023-02-03,2.921435410597511,1,7,1
POL1009196,Ontario,U8M,12088,Female,30.5,Sedan,Kia,2020,Basic,794.45,496.03,12300.88,2022-04,2022-04-02,0.6243690603562212,1,3,1
POL1009197,Alberta,Z6B,47753,Female,42.4,Truck,Mazda,2021,Premium,1030.86,0.0,15987.71,2023-01,2023-01-03,0.0,0,2,0
POL1009198,New Brunswick,R0F,33845,Female,36.1,Sedan,Ford,2012,Basic,605.43,0.0,3313.96,2022-11,2022-11-15,0.0,0,11,0
POL1009199,Ontario,I0N,57004,Male,18.0,Sedan,Kia,2021,Premium,1558.74,0.0,13725.47,2022-06,2022-06-01,0.0,0,2,0
POL1009200,Quebec,J7I,69133,Male,27.4,SUV,Hyundai,2018,Deluxe,1456.61,0.0,5734.63,2023-06,2023-06-01,0.0,0,5,0
POL1009201,British Columbia,Z6W,89559,Male,38.0,Hatchback,Honda,2020,Deluxe,1083.98,0.0,11710.37,2022-11,2022-11-24,0.0,0,3,0
POL1009202,British Columbia,K0W,85965,Male,38.9,SUV,Hyundai,2012,Deluxe,1152.28,0.0,4306.47,2023-06,2023-06-14,0.0,0,11,0
POL1009203,Ontario,A4C,93173,Male,34.2,Hatchback,Audi,2012,Premium,834.8,0.0,2619.65,2022-09,2022-09-04,0.0,0,11,0
POL1009204,Ontario,Q9Q,53316,Female,35.2,SUV,Toyota,2012,Basic,711.34,0.0,3120.18,2022-12,2022-12-04,0.0,0,11,0
POL1009205,Ontario,N6W,44024,Male,30.8,Coupe,Audi,2015,Basic,942.12,2374.02,2967.52,2023-06,2023-06-29,2.5198700802445546,1,8,1
POL1009206,Ontario,G0D,60977,Female,30.2,Sedan,Kia,2020,Basic,707.85,0.0,10605.36,2022-12,2022-12-01,0.0,0,3,0
POL1009207,Quebec,K5N,27634,Female,24.0,Sedan,Mercedes,2022,Premium,1233.7,0.0,19347.19,2022-10,2022-10-29,0.0,0,1,0
POL1009208,Quebec,H8R,74505,Male,40.5,Sedan,Ford,2013,Basic,744.01,0.0,2490.38,2023-03,2023-03-28,0.0,0,10,0
POL1009209,Alberta,Q8Q,68038,Male,36.6,Hatchback,Honda,2016,Basic,815.93,0.0,2626.96,2023-02,2023-02-25,0.0,0,7,0
POL1009210,British Columbia,X6L,65780,Female,48.0,Sedan,Hyundai,2014,Basic,675.6,0.0,2407.88,2022-12,2022-12-05,0.0,0,9,0
POL1009211,Quebec,W9T,41149,Female,38.5,SUV,Hyundai,2011,Premium,799.87,0.0,3864.23,2022-09,2022-09-15,0.0,0,12,0
POL1009212,Ontario,C3M,96376,Female,32.5,SUV,Honda,2021,Premium,888.82,0.0,20386.04,2023-05,2023-05-27,0.0,0,2,0
POL1009213,Quebec,B6U,26774,Female,18.0,SUV,Nissan,2015,Basic,976.41,0.0,3672.96,2022-03,2022-03-09,0.0,0,8,0
POL1009214,Ontario,E9A,21558,Female,31.4,Sedan,BMW,2013,Premium,1097.1,2502.28,3127.85,2022-11,2022-11-14,2.2808130525932007,1,10,1
POL1009215,Ontario,D3R,60094,Female,44.6,Truck,Mercedes,2014,Basic,919.71,0.0,3336.95,2022-10,2022-10-11,0.0,0,9,0
POL1009216,Quebec,A4P,87217,Male,44.3,Convertible,Hyundai,2012,Basic,856.53,0.0,3115.32,2023-03,2023-03-12,0.0,0,11,0
POL1009217,Ontario,I7C,85683,Male,44.4,SUV,Audi,2022,Basic,986.15,0.0,20894.31,2022-05,2022-05-23,0.0,0,1,0
POL1009218,Ontario,T0G,76707,Female,37.5,Sedan,Mazda,2021,Basic,707.7,0.0,12685.89,2022-07,2022-07-16,0.0,0,2,0
POL1009219,Quebec,A3K,25892,Female,67.5,Truck,Hyundai,2019,Basic,806.53,0.0,8971.94,2022-03,2022-03-24,0.0,0,4,0
POL1009220,Saskatchewan,Y4Q,86921,Male,36.3,Convertible,Mercedes,2015,Deluxe,1105.07,2813.45,3516.81,2023-03,2023-03-05,2.545947315554671,1,8,1
POL1009221,Manitoba,Z5X,42229,Male,53.6,Hatchback,Hyundai,2012,Basic,524.15,0.0,3196.87,2022-03,2022-03-16,0.0,0,11,0
POL1009222,Saskatchewan,R2W,84650,Male,30.5,SUV,Mercedes,2011,Premium,814.18,0.0,4290.89,2023-05,2023-05-07,0.0,0,12,0
POL1009223,Ontario,J4C,87217,Male,38.4,Sedan,Mercedes,2011,Deluxe,1631.05,0.0,3008.61,2023-01,2023-01-29,0.0,0,12,0
POL1009224,Ontario,W1I,70240,Male,30.7,Hatchback,Honda,2019,Premium,805.91,0.0,6553.03,2023-06,2023-06-19,0.0,0,4,0
POL1009225,Alberta,Z9X,16262,Female,25.9,Sedan,BMW,2016,Basic,598.09,0.0,2683.47,2022-12,2022-12-30,0.0,0,7,0
POL1009226,Quebec,L3J,67737,Male,38.2,Van,Ford,2022,Basic,857.1,0.0,15704.0,2022-08,2022-08-20,0.0,0,1,0
POL1009227,British Columbia,E8H,87139,Female,24.7,SUV,Kia,2014,Premium,1589.43,0.0,4062.87,2022-11,2022-11-17,0.0,0,9,0
POL1009228,Ontario,L1X,63587,Female,51.9,Hatchback,Nissan,2014,Basic,772.27,0.0,3450.11,2022-04,2022-04-04,0.0,0,9,0
POL1009229,Ontario,P3U,17378,Male,48.7,Coupe,Ford,2016,Basic,1255.09,2050.49,2563.11,2022-10,2022-10-08,1.6337394131098169,1,7,1
POL1009230,Quebec,S5X,38975,Female,47.0,SUV,Honda,2016,Premium,812.46,0.0,3198.15,2023-06,2023-06-20,0.0,0,7,0
POL1009231,Ontario,E6P,11025,Male,60.3,Sedan,Nissan,2022,Basic,726.39,742.47,18304.19,2023-04,2023-04-05,1.0221368686242929,1,1,1
POL1009232,Quebec,Z8I,76916,Female,24.0,Truck,Kia,2014,Premium,1184.97,0.0,4467.28,2023-03,2023-03-16,0.0,0,9,0
POL1009233,Ontario,Y8M,92154,Female,51.2,Sedan,Ford,2014,Premium,1147.69,0.0,2619.24,2022-05,2022-05-19,0.0,0,9,0
POL1009234,Ontario,Q6Z,53480,Male,23.8,SUV,Hyundai,2020,Deluxe,1833.89,111.09,13821.86,2023-01,2023-01-25,0.060576152331928305,1,3,1
POL1009235,British Columbia,M2S,31862,Male,38.1,Sedan,Nissan,2022,Basic,759.99,0.0,19514.25,2022-11,2022-11-05,0.0,0,1,0
POL1009236,Quebec,L8V,34323,Other,30.9,SUV,Volkswagen,2010,Basic,710.39,1737.86,3213.22,2022-09,2022-09-28,2.446346373118991,1,13,1
POL1009237,Quebec,F8F,80322,Male,34.4,Truck,Volkswagen,2020,Basic,731.4,1598.77,15653.97,2022-07,2022-07-24,2.1859037462400877,1,3,1
POL1009238,Alberta,A1Q,38617,Female,57.1,Hatchback,Hyundai,2020,Deluxe,1202.61,0.0,9619.88,2023-05,2023-05-06,0.0,0,3,0
POL1009239,Ontario,E3L,37481,Female,24.8,Coupe,Volkswagen,2016,Premium,1623.56,0.0,2458.56,2023-02,2023-02-17,0.0,0,7,0
POL1009240,Ontario,B6Q,77402,Male,49.2,Hatchback,Toyota,2013,Basic,934.94,0.0,2829.06,2022-11,2022-11-02,0.0,0,10,0
POL1009241,Quebec,K6R,49062,Male,46.8,Hatchback,Audi,2020,Premium,856.56,0.0,10589.75,2023-03,2023-03-22,0.0,0,3,0
POL1009242,British Columbia,V6P,63674,Female,38.6,SUV,Nissan,2022,Premium,809.66,0.0,24136.76,2022-10,2022-10-05,0.0,0,1,0
POL1009243,Ontario,U7Q,12421,Female,45.5,Van,Chevrolet,2011,Basic,688.85,0.0,2980.76,2023-06,2023-06-23,0.0,0,12,0
POL1009244,Ontario,T6I,52460,Female,55.5,Sedan,Ford,2020,Basic,756.52,0.0,9059.75,2022-10,2022-10-31,0.0,0,3,0
POL1009245,Ontario,Z8H,72866,Male,34.3,Sedan,Honda,2021,Basic,941.39,0.0,11217.37,2023-03,2023-03-18,0.0,0,2,0
POL1009246,Ontario,I4S,52657,Male,43.3,Hatchback,Volkswagen,2010,Deluxe,1188.4,0.0,3203.17,2023-03,2023-03-03,0.0,0,13,0
POL1009247,Manitoba,S7K,29209,Male,28.3,Sedan,Hyundai,2012,Premium,644.15,1895.36,2700.2,2023-02,2023-02-23,2.94242024373205,1,11,1
POL1009248,Quebec,C3L,93385,Male,44.8,Sedan,Honda,2011,Basic,787.37,0.0,2847.66,2023-05,2023-05-24,0.0,0,12,0
POL1009249,Ontario,G1P,52254,Female,25.0,Sedan,Chevrolet,2010,Basic,859.31,0.0,2729.68,2023-01,2023-01-05,0.0,0,13,0
POL1009250,Quebec,L5T,92379,Male,53.8,SUV,Ford,2010,Premium,1016.01,3265.2,4081.5,2022-03,2022-03-12,3.213747896182124,1,13,1
POL1009251,Ontario,F8W,91612,Female,34.2,SUV,Chevrolet,2018,Basic,977.33,0.0,7177.64,2022-04,2022-04-25,0.0,0,5,0
POL1009252,British Columbia,P4R,69946,Male,23.6,Sedan,Toyota,2019,Basic,929.93,0.0,7890.58,2022-07,2022-07-03,0.0,0,4,0
POL1009253,Quebec,I1V,18437,Female,60.5,Sedan,Ford,2012,Premium,819.64,0.0,2608.69,2023-03,2023-03-15,0.0,0,11,0
POL1009254,Ontario,W4Q,60563,Female,27.1,Truck,Kia,2020,Deluxe,1594.86,0.0,15584.48,2023-05,2023-05-30,0.0,0,3,0
POL1009255,New Brunswick,V2N,68164,Male,46.7,Sedan,Mercedes,2022,Basic,606.14,0.0,17182.47,2023-01,2023-01-06,0.0,0,1,0
POL1009256,Alberta,K1X,95447,Female,48.8,Sedan,Mercedes,2018,Basic,693.17,0.0,4000.19,2022-12,2022-12-02,0.0,0,5,0
POL1009257,Quebec,D9T,74621,Male,54.7,Sedan,Mercedes,2020,Premium,943.19,0.0,11458.06,2022-04,2022-04-25,0.0,0,3,0
POL1009258,Manitoba,N4K,39362,Female,33.4,Truck,Ford,2014,Deluxe,1054.3,0.0,3396.84,2022-05,2022-05-04,0.0,0,9,0
POL1009259,Quebec,I9N,56608,Female,18.0,Sedan,Honda,2016,Premium,978.9,0.0,3258.55,2022-10,2022-10-02,0.0,0,7,0
POL1009260,British Columbia,Z5C,56948,Female,59.3,SUV,Nissan,2011,Premium,1040.18,0.0,4489.32,2022-07,2022-07-15,0.0,0,12,0
POL1009261,Ontario,Y6J,24626,Female,29.7,Van,Mercedes,2021,Basic,838.53,0.0,13876.48,2023-06,2023-06-27,0.0,0,2,0
POL1009262,Quebec,T6O,79387,Male,36.2,Sedan,Ford,2020,Premium,704.69,0.0,12144.63,2023-05,2023-05-08,0.0,0,3,0
POL1009263,Ontario,T6H,11040,Female,50.7,Truck,BMW,2011,Basic,896.24,0.0,3455.28,2022-03,2022-03-13,0.0,0,12,0
POL1009264,Ontario,Z0S,37072,Female,19.3,Sedan,BMW,2021,Premium,1232.92,972.77,16403.29,2023-03,2023-03-20,0.7889968529993835,1,2,1
POL1009265,Ontario,L8F,17998,Female,41.4,Sedan,Ford,2020,Basic,901.49,0.0,10110.08,2022-12,2022-12-06,0.0,0,3,0
POL1009266,Quebec,D6Z,35122,Male,45.2,Truck,Ford,2019,Basic,996.8,0.0,10905.82,2022-07,2022-07-26,0.0,0,4,0
POL1009267,Ontario,B1Y,52897,Female,42.5,SUV,Honda,2021,Basic,727.53,0.0,16497.9,2022-07,2022-07-19,0.0,0,2,0
POL1009268,Quebec,S7U,93794,Female,52.8,SUV,Honda,2010,Deluxe,1303.74,0.0,3744.52,2023-02,2023-02-28,0.0,0,13,0
POL1009269,Ontario,E2I,28950,Female,44.0,Truck,Hyundai,2016,Deluxe,1529.5,0.0,3580.4,2022-12,2022-12-24,0.0,0,7,0
POL1009270,British Columbia,E8I,80968,Female,45.6,Truck,BMW,2022,Basic,992.21,0.0,17960.98,2023-05,2023-05-17,0.0,0,1,0
POL1009271,British Columbia,Z3J,96876,Male,51.9,Sedan,Mazda,2017,Basic,846.51,0.0,3038.61,2022-06,2022-06-26,0.0,0,6,0
POL1009272,British Columbia,T2P,60013,Male,35.3,Truck,BMW,2021,Basic,836.98,0.0,20571.51,2022-04,2022-04-21,0.0,0,2,0
POL1009273,Alberta,N8B,84412,Female,34.2,Hatchback,Ford,2017,Basic,599.58,0.0,2644.84,2023-03,2023-03-25,0.0,0,6,0
POL1009274,Quebec,U8Y,43297,Female,28.8,Sedan,Mazda,2012,Premium,716.7,0.0,3228.01,2022-11,2022-11-17,0.0,0,11,0
POL1009275,Nova Scotia,N0C,93069,Male,43.8,Hatchback,BMW,2011,Basic,565.72,0.0,2617.01,2022-10,2022-10-09,0.0,0,12,0
POL1009276,Quebec,Q0I,11062,Female,41.1,Truck,Nissan,2021,Basic,728.87,514.11,14552.2,2022-02,2022-02-10,0.7053521204055593,1,2,1
POL1009277,Quebec,Z3G,49323,Female,49.0,Truck,Mazda,2014,Premium,1083.63,0.0,4112.1,2022-10,2022-10-28,0.0,0,9,0
POL1009278,Ontario,R0C,53731,Female,46.1,Hatchback,Volkswagen,2016,Basic,744.94,0.0,2946.96,2023-04,2023-04-10,0.0,0,7,0
POL1009279,Quebec,H7X,41720,Male,43.3,Sedan,Audi,2013,Premium,818.25,0.0,3591.0,2022-12,2022-12-30,0.0,0,10,0
POL1009280,British Columbia,L8M,62460,Male,41.4,Sedan,Ford,2015,Premium,921.54,1981.98,2477.48,2022-10,2022-10-25,2.150725958721271,1,8,1
POL1009281,Ontario,X7D,55340,Male,25.2,Hatchback,Honda,2019,Deluxe,1251.03,0.0,8712.71,2022-03,2022-03-25,0.0,0,4,0
POL1009282,Alberta,K4I,64634,Male,22.7,SUV,Audi,2012,Deluxe,1589.38,0.0,3413.27,2022-08,2022-08-01,0.0,0,11,0
POL1009283,Alberta,A5H,86778,Female,33.7,Hatchback,Ford,2014,Basic,586.61,0.0,2929.04,2023-06,2023-06-29,0.0,0,9,0
POL1009284,Ontario,E6B,90616,Male,34.9,Sedan,Kia,2013,Basic,762.61,0.0,3061.0,2022-05,2022-05-17,0.0,0,10,0
POL1009285,New Brunswick,N7I,62808,Male,33.1,Hatchback,Hyundai,2015,Premium,899.1,0.0,2486.25,2023-03,2023-03-17,0.0,0,8,0
POL1009286,Ontario,U2P,27830,Male,24.4,SUV,Audi,2010,Basic,1166.3,0.0,4199.16,2022-04,2022-04-23,0.0,0,13,0
POL1009287,British Columbia,B5X,37028,Male,60.1,Coupe,BMW,2011,Basic,1000.0,0.0,3413.32,2023-04,2023-04-24,0.0,0,12,0
POL1009288,Ontario,M4T,85154,Male,44.3,SUV,BMW,2013,Premium,1384.65,0.0,4241.29,2023-02,2023-02-17,0.0,0,10,0
POL1009289,Alberta,C1T,30074,Female,49.6,Hatchback,Toyota,2010,Basic,617.02,0.0,2699.09,2022-03,2022-03-18,0.0,0,13,0
POL1009290,Ontario,W8L,63578,Female,48.3,Sedan,Honda,2011,Premium,1016.46,0.0,3119.34,2022-10,2022-10-29,0.0,0,12,0
POL1009291,Quebec,O2Z,75707,Male,44.6,Hatchback,Nissan,2017,Basic,729.63,0.0,2985.59,2023-03,2023-03-14,0.0,0,6,0
